,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
483,Armin van Buuren,A State Of Trance (ASOT 997) - ASOT Year Mix 2020 Outro,1cCw0LOJjUvJkkKXGrvlsi,28,0.342,0.627,10,-11.625,1,0.335,0.095,0.0,0.143,0.159,211.749,audio_features,spotify:track:1cCw0LOJjUvJkkKXGrvlsi,https://api.spotify.com/v1/tracks/1cCw0LOJjUvJkkKXGrvlsi,https://api.spotify.com/v1/audio-analysis/1cCw0LOJjUvJkkKXGrvlsi,45622,1
484,Miley Cyrus,Midnight Sky,27ycaQnQAxaPiyeg3nr2aB,83,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,audio_features,spotify:track:27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/tracks/27ycaQnQAxaPiyeg3nr2aB,https://api.spotify.com/v1/audio-analysis/27ycaQnQAxaPiyeg3nr2aB,223279,4
485,Armin van Buuren,"A State Of Trance (ASOT 996) - Previous Tunes Of The Year, Pt. 2",5QiX12U75aN8ZNB89yAVm3,31,0.687,0.58,4,-6.731,0,0.302,0.0815,0.0,0.611,0.848,129.043,audio_features,spotify:track:5QiX12U75aN8ZNB89yAVm3,https://api.spotify.com/v1/tracks/5QiX12U75aN8ZNB89yAVm3,https://api.spotify.com/v1/audio-analysis/5QiX12U75aN8ZNB89yAVm3,31375,5
486,Bad Bunny,YO VISTO ASÍ,5fROvzNghPid8mbKNDYvpJ,81,0.688,0.881,7,-4.889,0,0.0474,0.0947,0.0,0.0804,0.677,123.013,audio_features,spotify:track:5fROvzNghPid8mbKNDYvpJ,https://api.spotify.com/v1/tracks/5fROvzNghPid8mbKNDYvpJ,https://api.spotify.com/v1/audio-analysis/5fROvzNghPid8mbKNDYvpJ,191526,4
487,Armin van Buuren,"A State Of Trance (ASOT 996) - Previous Tunes Of The Year, Pt. 1",7z3qtJlM6u3I9W2pDx5TBo,31,0.323,0.855,7,-6.965,1,0.0637,0.00051,1.77e-06,0.451,0.712,127.105,audio_features,spotify:track:7z3qtJlM6u3I9W2pDx5TBo,https://api.spotify.com/v1/tracks/7z3qtJlM6u3I9W2pDx5TBo,https://api.spotify.com/v1/audio-analysis/7z3qtJlM6u3I9W2pDx5TBo,33834,4
488,Young Stoner Life,Take It To Trial (feat. Yak Gotti),6aKDdFwPJLgHT4aNktrQmb,74,0.891,0.552,1,-6.877,1,0.223,0.00225,2.18e-06,0.162,0.455,135.976,audio_features,spotify:track:6aKDdFwPJLgHT4aNktrQmb,https://api.spotify.com/v1/tracks/6aKDdFwPJLgHT4aNktrQmb,https://api.spotify.com/v1/audio-analysis/6aKDdFwPJLgHT4aNktrQmb,170267,4
489,The Distillers,The Blackest Years - 2020 Remaster,1uXbBsJ14Uni9zqWgC7hgk,22,0.142,0.752,7,-2.133,1,0.0778,0.000832,2.22e-06,0.306,0.203,160.938,audio_features,spotify:track:1uXbBsJ14Uni9zqWgC7hgk,https://api.spotify.com/v1/tracks/1uXbBsJ14Uni9zqWgC7hgk,https://api.spotify.com/v1/audio-analysis/1uXbBsJ14Uni9zqWgC7hgk,450297,4
490,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag,79,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,audio_features,spotify:track:2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/tracks/2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/audio-analysis/2p8IUWQDrpjuFltbdgLOag,361027,4
491,Armin van Buuren,A State Of Trance (ASOT 995) - A State Of Trance Year Mix 2020,5yEDqAo6IBPLvjakvmsRMG,28,0.649,0.782,11,-7.595,0,0.364,0.112,0.0,0.601,0.9,116.575,audio_features,spotify:track:5yEDqAo6IBPLvjakvmsRMG,https://api.spotify.com/v1/tracks/5yEDqAo6IBPLvjakvmsRMG,https://api.spotify.com/v1/audio-analysis/5yEDqAo6IBPLvjakvmsRMG,32880,3
492,Lil Peep,white tee,6KjkgYu4mjsMVYy4aCzyw6,76,0.798,0.528,11,-8.908,1,0.042,0.293,1e-06,0.0727,0.728,149.995,audio_features,spotify:track:6KjkgYu4mjsMVYy4aCzyw6,https://api.spotify.com/v1/tracks/6KjkgYu4mjsMVYy4aCzyw6,https://api.spotify.com/v1/audio-analysis/6KjkgYu4mjsMVYy4aCzyw6,132227,4
493,Greg Sletteland,DJ's Party on Sunset Boulevard Living the Hollywood Life (Electronic Dance Music Festival Hits Remix),5WtaYsqxQ9nUszMKhrCZno,23,0.605,0.906,7,-8.093,0,0.0459,0.000152,0.409,0.14,0.184,128.003,audio_features,spotify:track:5WtaYsqxQ9nUszMKhrCZno,https://api.spotify.com/v1/tracks/5WtaYsqxQ9nUszMKhrCZno,https://api.spotify.com/v1/audio-analysis/5WtaYsqxQ9nUszMKhrCZno,209971,4
494,A Boogie Wit da Hoodie,Me and My Guitar,6cZH4rX1KTt1aJ3Ql6Ynja,74,0.644,0.587,7,-6.736,0,0.353,0.473,0.0,0.0759,0.68,173.972,audio_features,spotify:track:6cZH4rX1KTt1aJ3Ql6Ynja,https://api.spotify.com/v1/tracks/6cZH4rX1KTt1aJ3Ql6Ynja,https://api.spotify.com/v1/audio-analysis/6cZH4rX1KTt1aJ3Ql6Ynja,161765,4
495,Armin van Buuren,A State Of Trance (ASOT 996) - ASOT Year Mix 2020 Contest,23UKUfVGGSVQw4aEbLlXuY,27,0.68,0.556,1,-7.878,1,0.463,0.491,0.0,0.266,0.821,85.716,audio_features,spotify:track:23UKUfVGGSVQw4aEbLlXuY,https://api.spotify.com/v1/tracks/23UKUfVGGSVQw4aEbLlXuY,https://api.spotify.com/v1/audio-analysis/23UKUfVGGSVQw4aEbLlXuY,31800,4
496,Yung Baby Tate,I Am (feat. Flo Milli),4E7ZbuJH3NddjnMWLstkRq,75,0.932,0.835,1,-3.905,1,0.156,0.105,0.0,0.0847,0.926,144.02,audio_features,spotify:track:4E7ZbuJH3NddjnMWLstkRq,https://api.spotify.com/v1/tracks/4E7ZbuJH3NddjnMWLstkRq,https://api.spotify.com/v1/audio-analysis/4E7ZbuJH3NddjnMWLstkRq,182465,4
497,Greg Sletteland,Feeling It Feel It DJ (Jakarta Electronic Dance Music Festival Hits Remix),6xsohTVL2NviYJJiOjwbB0,23,0.737,0.778,8,-12.257,1,0.0379,0.325,0.807,0.0942,0.403,123.996,audio_features,spotify:track:6xsohTVL2NviYJJiOjwbB0,https://api.spotify.com/v1/tracks/6xsohTVL2NviYJJiOjwbB0,https://api.spotify.com/v1/audio-analysis/6xsohTVL2NviYJJiOjwbB0,263226,4
498,Eric Church,Hell Of A View,1kBx9VGumfuvlfqdlAGorE,72,0.689,0.582,5,-6.778,1,0.0236,0.119,0.00464,0.101,0.883,99.021,audio_features,spotify:track:1kBx9VGumfuvlfqdlAGorE,https://api.spotify.com/v1/tracks/1kBx9VGumfuvlfqdlAGorE,https://api.spotify.com/v1/audio-analysis/1kBx9VGumfuvlfqdlAGorE,175280,4
499,Armin van Buuren,A State Of Trance (ASOT 996) - We Wish You A Merry Christmas And A Happy New Year,4i5LEHdz8cz2zYbzTy7w7U,31,0.491,0.719,5,-7.039,1,0.206,0.0525,0.0,0.527,0.634,140.433,audio_features,spotify:track:4i5LEHdz8cz2zYbzTy7w7U,https://api.spotify.com/v1/tracks/4i5LEHdz8cz2zYbzTy7w7U,https://api.spotify.com/v1/audio-analysis/4i5LEHdz8cz2zYbzTy7w7U,31250,5
500,Juice WRLD,Titanic,1YM6c2sxbf2Jacl9IFgn4I,75,0.567,0.545,1,-6.668,0,0.0448,0.168,0.0,0.112,0.234,174.146,audio_features,spotify:track:1YM6c2sxbf2Jacl9IFgn4I,https://api.spotify.com/v1/tracks/1YM6c2sxbf2Jacl9IFgn4I,https://api.spotify.com/v1/audio-analysis/1YM6c2sxbf2Jacl9IFgn4I,176650,4
501,Greg Sletteland,Drop the Bass DJ (Melbourne Bounce Shuffle Cutting Shapes Hits Remix),4GpQ8LHpAwpwFQKWtmkeBG,23,0.802,0.617,10,-10.619,1,0.111,0.0174,0.94,0.0732,0.569,127.0,audio_features,spotify:track:4GpQ8LHpAwpwFQKWtmkeBG,https://api.spotify.com/v1/tracks/4GpQ8LHpAwpwFQKWtmkeBG,https://api.spotify.com/v1/audio-analysis/4GpQ8LHpAwpwFQKWtmkeBG,181417,4
502,Mario Judah,Die Very Rough,3brXaWuPsVScvYQKUh3Ijc,78,0.72,0.74,1,-3.815,1,0.0646,0.00255,2.55e-06,0.303,0.172,157.953,audio_features,spotify:track:3brXaWuPsVScvYQKUh3Ijc,https://api.spotify.com/v1/tracks/3brXaWuPsVScvYQKUh3Ijc,https://api.spotify.com/v1/audio-analysis/3brXaWuPsVScvYQKUh3Ijc,91171,4
503,Greg Sletteland,"More Love, Techno, & Rave DJ (Amsterdam Electronic Dance Music Festival Hits Radio Version)",389AuKbCi6WM3H4RtLQ1MJ,23,0.489,0.873,6,-11.054,1,0.0432,0.0177,0.556,0.0451,0.71,124.965,audio_features,spotify:track:389AuKbCi6WM3H4RtLQ1MJ,https://api.spotify.com/v1/tracks/389AuKbCi6WM3H4RtLQ1MJ,https://api.spotify.com/v1/audio-analysis/389AuKbCi6WM3H4RtLQ1MJ,230400,4
504,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,3tdjTdCCgKtwacsICCtPZZ,77,0.89,0.53,9,-9.891,1,0.362,0.165,0.0,0.106,0.644,127.889,audio_features,spotify:track:3tdjTdCCgKtwacsICCtPZZ,https://api.spotify.com/v1/tracks/3tdjTdCCgKtwacsICCtPZZ,https://api.spotify.com/v1/audio-analysis/3tdjTdCCgKtwacsICCtPZZ,114865,4
505,Greg Sletteland,The Sign (NYC Deep House Party Crossfit Workout Hits DJ Club Remix),2P3MdLsPyIANfRHmG399O4,23,0.707,0.557,0,-9.824,1,0.0408,0.00013,0.858,0.27,0.616,121.997,audio_features,spotify:track:2P3MdLsPyIANfRHmG399O4,https://api.spotify.com/v1/tracks/2P3MdLsPyIANfRHmG399O4,https://api.spotify.com/v1/audio-analysis/2P3MdLsPyIANfRHmG399O4,204590,4
506,Morray,Quicksand,33HO2V42Tc6xE0SbCg6vBj,73,0.901,0.673,4,-6.545,0,0.314,0.0761,0.0,0.143,0.561,119.97,audio_features,spotify:track:33HO2V42Tc6xE0SbCg6vBj,https://api.spotify.com/v1/tracks/33HO2V42Tc6xE0SbCg6vBj,https://api.spotify.com/v1/audio-analysis/33HO2V42Tc6xE0SbCg6vBj,223944,4
507,Greg Sletteland,Gravity Pulls Us Together Djs (Usa Deep House Party Crossfit Workout Hits DJ Club Remix),7FEtHxi32h47hNP2ERvjnb,23,0.716,0.825,1,-12.319,0,0.043,0.0103,0.88,0.121,0.475,124.95,audio_features,spotify:track:7FEtHxi32h47hNP2ERvjnb,https://api.spotify.com/v1/tracks/7FEtHxi32h47hNP2ERvjnb,https://api.spotify.com/v1/audio-analysis/7FEtHxi32h47hNP2ERvjnb,245760,3
508,Cole Swindell,Single Saturday Night,1irAliF0T8sLIOPJp6n7rU,72,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949,audio_features,spotify:track:1irAliF0T8sLIOPJp6n7rU,https://api.spotify.com/v1/tracks/1irAliF0T8sLIOPJp6n7rU,https://api.spotify.com/v1/audio-analysis/1irAliF0T8sLIOPJp6n7rU,187684,4
509,Greg Sletteland,Welcome to Los Angeles (Electronic Dance Music Festival DJ Hits Remix),7ayJbUoDbRv1WdSL6Oz8jZ,23,0.646,0.716,1,-11.665,1,0.0282,0.000851,0.757,0.179,0.53,124.008,audio_features,spotify:track:7ayJbUoDbRv1WdSL6Oz8jZ,https://api.spotify.com/v1/tracks/7ayJbUoDbRv1WdSL6Oz8jZ,https://api.spotify.com/v1/audio-analysis/7ayJbUoDbRv1WdSL6Oz8jZ,270742,4
510,Taylor Swift,marjorie,12ntTeqEeTg7GAVpe8Mhpl,75,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103,audio_features,spotify:track:12ntTeqEeTg7GAVpe8Mhpl,https://api.spotify.com/v1/tracks/12ntTeqEeTg7GAVpe8Mhpl,https://api.spotify.com/v1/audio-analysis/12ntTeqEeTg7GAVpe8Mhpl,257773,4
511,Greg Sletteland,Tell Me You Want Me DJ (Ktown Electronic Dance Music Festival DJ Hits Remix),5X7nP2lTCFyTHHoxAQJX1w,23,0.769,0.82,2,-7.942,1,0.0557,2.01e-06,0.894,0.0707,0.398,127.991,audio_features,spotify:track:5X7nP2lTCFyTHHoxAQJX1w,https://api.spotify.com/v1/tracks/5X7nP2lTCFyTHHoxAQJX1w,https://api.spotify.com/v1/audio-analysis/5X7nP2lTCFyTHHoxAQJX1w,165000,4
512,$NOT,Mean,3PXi72ZtSqx1PZc40KS0Qj,75,0.844,0.72,1,-7.418,0,0.3,0.169,0.0,0.0797,0.631,99.917,audio_features,spotify:track:3PXi72ZtSqx1PZc40KS0Qj,https://api.spotify.com/v1/tracks/3PXi72ZtSqx1PZc40KS0Qj,https://api.spotify.com/v1/audio-analysis/3PXi72ZtSqx1PZc40KS0Qj,125853,4
513,Greg Sletteland,Reach in the Sky DJ (Favorite Progressive House EDM Crossfit Workout Hits DJ Club Remix),5O9ldsFiyUQHgGblXNb9tT,23,0.53,0.912,6,-8.685,0,0.04,1.75e-05,0.979,0.114,0.96,128.067,audio_features,spotify:track:5O9ldsFiyUQHgGblXNb9tT,https://api.spotify.com/v1/tracks/5O9ldsFiyUQHgGblXNb9tT,https://api.spotify.com/v1/audio-analysis/5O9ldsFiyUQHgGblXNb9tT,225000,4
514,Olivia O'Brien,Josslyn,37ZKB38iNyKJ0xYEz9SJgk,75,0.425,0.743,11,-5.54,0,0.148,0.012,0.0,0.709,0.344,84.748,audio_features,spotify:track:37ZKB38iNyKJ0xYEz9SJgk,https://api.spotify.com/v1/tracks/37ZKB38iNyKJ0xYEz9SJgk,https://api.spotify.com/v1/audio-analysis/37ZKB38iNyKJ0xYEz9SJgk,189125,4
515,Greg Sletteland,Rise Together DJ (Las Vegas Electronic Dance Music Festival Edm Hits Radio Version),7IjjojHPOX526CNxpicnR4,22,0.621,0.792,5,-6.935,1,0.0246,3.84e-05,0.9,0.133,0.347,127.977,audio_features,spotify:track:7IjjojHPOX526CNxpicnR4,https://api.spotify.com/v1/tracks/7IjjojHPOX526CNxpicnR4,https://api.spotify.com/v1/audio-analysis/7IjjojHPOX526CNxpicnR4,166880,4
516,Lund,Broken,4W8sUeokQKfHt1uTXp0Jq0,77,0.83,0.583,0,-2.052,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,audio_features,spotify:track:4W8sUeokQKfHt1uTXp0Jq0,https://api.spotify.com/v1/tracks/4W8sUeokQKfHt1uTXp0Jq0,https://api.spotify.com/v1/audio-analysis/4W8sUeokQKfHt1uTXp0Jq0,200673,4
517,Greg Sletteland,Take Me Higher to Tomorrowland DJ (Electronic Dance Music Festival EDM Hits Club Remix),7qPTs2BmbdGJ8my1l8e9Tj,22,0.496,0.932,7,-4.943,1,0.0316,0.00851,0.0525,0.267,0.132,137.985,audio_features,spotify:track:7qPTs2BmbdGJ8my1l8e9Tj,https://api.spotify.com/v1/tracks/7qPTs2BmbdGJ8my1l8e9Tj,https://api.spotify.com/v1/audio-analysis/7qPTs2BmbdGJ8my1l8e9Tj,193043,4
518,Greg Sletteland,Exchange of Love (Los Angeles Late Night Dance Party EDM DJ Hits Club Remix),5EMFtx03txBCUhWo1Tfiic,22,0.495,0.897,2,-9.011,0,0.0354,0.00428,0.107,0.183,0.314,137.999,audio_features,spotify:track:5EMFtx03txBCUhWo1Tfiic,https://api.spotify.com/v1/tracks/5EMFtx03txBCUhWo1Tfiic,https://api.spotify.com/v1/audio-analysis/5EMFtx03txBCUhWo1Tfiic,139130,4
519,Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,78,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,audio_features,spotify:track:55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,155497,4
520,Greg Sletteland,After Party DJ (UK Progressive Trance Edm Gym Workout Hits Remix),7kdxjMyEAP06fyq5qMfEUk,23,0.541,0.953,0,-8.749,1,0.0487,0.000202,0.899,0.184,0.293,138.079,audio_features,spotify:track:7kdxjMyEAP06fyq5qMfEUk,https://api.spotify.com/v1/tracks/7kdxjMyEAP06fyq5qMfEUk,https://api.spotify.com/v1/audio-analysis/7kdxjMyEAP06fyq5qMfEUk,166957,4
521,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,74,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.284,audio_features,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,https://api.spotify.com/v1/tracks/7ge7BHazYbVKi8qyZUX1Bm,https://api.spotify.com/v1/audio-analysis/7ge7BHazYbVKi8qyZUX1Bm,197530,4
522,Gareth Emery,You'll Be OK,6QfcL5rVYc0RqQ3UZX69kD,34,0.492,0.51,0,-12.341,1,0.0348,0.0121,0.00108,0.145,0.14,135.056,audio_features,spotify:track:6QfcL5rVYc0RqQ3UZX69kD,https://api.spotify.com/v1/tracks/6QfcL5rVYc0RqQ3UZX69kD,https://api.spotify.com/v1/audio-analysis/6QfcL5rVYc0RqQ3UZX69kD,211583,4
523,Thomas Rhett,What’s Your Country Song,7Cw3yXDA8Uui37SI5FFaA7,73,0.355,0.706,5,-6.164,1,0.0309,0.000532,0.0,0.264,0.523,174.005,audio_features,spotify:track:7Cw3yXDA8Uui37SI5FFaA7,https://api.spotify.com/v1/tracks/7Cw3yXDA8Uui37SI5FFaA7,https://api.spotify.com/v1/audio-analysis/7Cw3yXDA8Uui37SI5FFaA7,170373,4
524,Greg Sletteland,I Have a Dream (Deep House Dance Party Remix),1QD7KtRE3D1IUHhPsSRpz5,23,0.809,0.869,7,-7.856,1,0.0509,0.0119,0.837,0.0913,0.971,122.01,audio_features,spotify:track:1QD7KtRE3D1IUHhPsSRpz5,https://api.spotify.com/v1/tracks/1QD7KtRE3D1IUHhPsSRpz5,https://api.spotify.com/v1/audio-analysis/1QD7KtRE3D1IUHhPsSRpz5,141640,4
525,$NOT,Moon & Stars (feat. Maggie Lindemann),3oGbHF3Kdwf3AsRCbBjUxu,75,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,audio_features,spotify:track:3oGbHF3Kdwf3AsRCbBjUxu,https://api.spotify.com/v1/tracks/3oGbHF3Kdwf3AsRCbBjUxu,https://api.spotify.com/v1/audio-analysis/3oGbHF3Kdwf3AsRCbBjUxu,187587,4
526,Greg Sletteland,Can't Stop This Feeling (Deep House Dance Party Remix),0VoyCzfd4M5p23pu5HL1Vy,23,0.637,0.581,8,-10.073,0,0.0553,0.00839,0.0777,0.114,0.488,123.912,audio_features,spotify:track:0VoyCzfd4M5p23pu5HL1Vy,https://api.spotify.com/v1/tracks/0VoyCzfd4M5p23pu5HL1Vy,https://api.spotify.com/v1/audio-analysis/0VoyCzfd4M5p23pu5HL1Vy,185803,4
527,Megan Thee Stallion,Captain Hook,1E3VQQWFQAPJkXfYHjqWoI,74,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,audio_features,spotify:track:1E3VQQWFQAPJkXfYHjqWoI,https://api.spotify.com/v1/tracks/1E3VQQWFQAPJkXfYHjqWoI,https://api.spotify.com/v1/audio-analysis/1E3VQQWFQAPJkXfYHjqWoI,176750,4
528,Greg Sletteland,Light It Up (Chill Electronic Music Remix),6qRpJ9vJlSppO07xPJPv8k,23,0.769,0.818,7,-9.66,1,0.0526,0.00012,0.888,0.153,0.49,124.006,audio_features,spotify:track:6qRpJ9vJlSppO07xPJPv8k,https://api.spotify.com/v1/tracks/6qRpJ9vJlSppO07xPJPv8k,https://api.spotify.com/v1/audio-analysis/6qRpJ9vJlSppO07xPJPv8k,193548,4
529,Keith Urban,One Too Many,5NUXE8W12lWcUXgJRCjeEw,76,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,audio_features,spotify:track:5NUXE8W12lWcUXgJRCjeEw,https://api.spotify.com/v1/tracks/5NUXE8W12lWcUXgJRCjeEw,https://api.spotify.com/v1/audio-analysis/5NUXE8W12lWcUXgJRCjeEw,203893,4
530,Greg Sletteland,Oh Baby Baby (Electronic Dance Party Remix),7puPB5ixFOkP7nYysVqCU1,23,0.802,0.703,1,-10.408,1,0.0412,0.000427,0.182,0.0878,0.885,116.007,audio_features,spotify:track:7puPB5ixFOkP7nYysVqCU1,https://api.spotify.com/v1/tracks/7puPB5ixFOkP7nYysVqCU1,https://api.spotify.com/v1/audio-analysis/7puPB5ixFOkP7nYysVqCU1,219257,4
531,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,79,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,audio_features,spotify:track:364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/tracks/364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/audio-analysis/364dI1bYnvamSnBJ8JcNzN,212869,4
532,Greg Sletteland,Feel Love in the Music (Chill Electronic Music Remix),4iVUdetI0cQ4cOmuvGEyuA,23,0.853,0.381,7,-11.549,1,0.0552,0.27,0.95,0.108,0.288,123.994,audio_features,spotify:track:4iVUdetI0cQ4cOmuvGEyuA,https://api.spotify.com/v1/tracks/4iVUdetI0cQ4cOmuvGEyuA,https://api.spotify.com/v1/audio-analysis/4iVUdetI0cQ4cOmuvGEyuA,185805,4
533,The Kid LAROI,TELL ME WHY,3jlxX3VXPiY3lvBBbppQD3,75,0.6,0.723,6,-4.928,0,0.158,0.109,0.0,0.167,0.463,149.881,audio_features,spotify:track:3jlxX3VXPiY3lvBBbppQD3,https://api.spotify.com/v1/tracks/3jlxX3VXPiY3lvBBbppQD3,https://api.spotify.com/v1/audio-analysis/3jlxX3VXPiY3lvBBbppQD3,195268,4
534,Greg Sletteland,Can We Take This to the Next Level (Fitness Workout Music Remix),3DkpThpq5Nos0vy1cCgQ4e,22,0.636,0.752,2,-9.619,1,0.0409,0.151,0.604,0.0934,0.847,128.022,audio_features,spotify:track:3DkpThpq5Nos0vy1cCgQ4e,https://api.spotify.com/v1/tracks/3DkpThpq5Nos0vy1cCgQ4e,https://api.spotify.com/v1/audio-analysis/3DkpThpq5Nos0vy1cCgQ4e,187510,4
535,BTS,Blue & Grey,0n2moJpAEWHwaPYYjkzMDl,81,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,audio_features,spotify:track:0n2moJpAEWHwaPYYjkzMDl,https://api.spotify.com/v1/tracks/0n2moJpAEWHwaPYYjkzMDl,https://api.spotify.com/v1/audio-analysis/0n2moJpAEWHwaPYYjkzMDl,254950,4
536,Greg Sletteland,One More Time Hands up Hollywood (Electronic Dance Party Remix),5LJ3F6BPFfwpjbzYQN2cIx,23,0.69,0.711,4,-10.146,0,0.0406,0.000332,0.0889,0.109,0.373,128.002,audio_features,spotify:track:5LJ3F6BPFfwpjbzYQN2cIx,https://api.spotify.com/v1/tracks/5LJ3F6BPFfwpjbzYQN2cIx,https://api.spotify.com/v1/audio-analysis/5LJ3F6BPFfwpjbzYQN2cIx,254977,4
537,Dua Lipa,Break My Heart,017PF4Q3l4DBUiWoXk4OWT,83,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,audio_features,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
538,Greg Sletteland,Follow Me (Chill Electronic Music Remix),6LlzRIPofOK1QDVQOomrpo,22,0.739,0.658,7,-11.04,1,0.0362,0.0349,0.852,0.111,0.344,124.033,audio_features,spotify:track:6LlzRIPofOK1QDVQOomrpo,https://api.spotify.com/v1/tracks/6LlzRIPofOK1QDVQOomrpo,https://api.spotify.com/v1/audio-analysis/6LlzRIPofOK1QDVQOomrpo,216774,3
539,Kid Cudi,Another Day,6myUpr3GDR80Dg3zqNTmmG,74,0.646,0.758,4,-7.75,0,0.0708,0.556,0.00316,0.335,0.0642,172.995,audio_features,spotify:track:6myUpr3GDR80Dg3zqNTmmG,https://api.spotify.com/v1/tracks/6myUpr3GDR80Dg3zqNTmmG,https://api.spotify.com/v1/audio-analysis/6myUpr3GDR80Dg3zqNTmmG,199787,4
540,Greg Sletteland,I Just Want You Baby (Chill Electronic Music Remix),7CRAq7uALKmK3CDSMzpP39,22,0.738,0.888,10,-8.254,0,0.0342,0.403,0.926,0.0944,0.918,124.058,audio_features,spotify:track:7CRAq7uALKmK3CDSMzpP39,https://api.spotify.com/v1/tracks/7CRAq7uALKmK3CDSMzpP39,https://api.spotify.com/v1/audio-analysis/7CRAq7uALKmK3CDSMzpP39,201295,4
541,Ariana Grande,nasty,0sci7ppTZFm4mjcH3nu8yO,76,0.772,0.506,6,-6.558,0,0.139,0.0814,1.1e-05,0.182,0.456,127.894,audio_features,spotify:track:0sci7ppTZFm4mjcH3nu8yO,https://api.spotify.com/v1/tracks/0sci7ppTZFm4mjcH3nu8yO,https://api.spotify.com/v1/audio-analysis/0sci7ppTZFm4mjcH3nu8yO,200733,4
542,Greg Sletteland,Thinking About You (Chill Deep House Remix),20vk0FBPnnUXC4wjfMF9Zd,23,0.644,0.983,6,-9.058,0,0.0385,0.0573,0.913,0.0882,0.655,124.999,audio_features,spotify:track:20vk0FBPnnUXC4wjfMF9Zd,https://api.spotify.com/v1/tracks/20vk0FBPnnUXC4wjfMF9Zd,https://api.spotify.com/v1/audio-analysis/20vk0FBPnnUXC4wjfMF9Zd,205724,4
543,Giveon,HEARTBREAK ANNIVERSARY,3FAJ6O0NOHQV8Mc5Ri6ENp,77,0.451,0.462,0,-8.962,1,0.0782,0.527,0.0,0.303,0.533,89.174,audio_features,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp,https://api.spotify.com/v1/audio-analysis/3FAJ6O0NOHQV8Mc5Ri6ENp,198371,3
544,Greg Sletteland,All My Life (Chill Electronic Music Remix),3HFBPDn9PDxqjqLzaolPrw,23,0.648,0.774,7,-7.61,0,0.033,0.0868,0.41,0.309,0.732,127.977,audio_features,spotify:track:3HFBPDn9PDxqjqLzaolPrw,https://api.spotify.com/v1/tracks/3HFBPDn9PDxqjqLzaolPrw,https://api.spotify.com/v1/audio-analysis/3HFBPDn9PDxqjqLzaolPrw,240004,4
545,Dua Lipa,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,83,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290,4
